,Unnamed: 0.1,Unnamed: 0,Date,BRL=X,CAD=X,CL=F,CT=F,ES=F,EUR=X,GBP=X,GC=F,JPY=X,MME=F,MXN=X,NQ=F,RTY=F,SB=F,SI=F,YM=F,ZB=F,ZC=F,ZF=F,ZN=F,ZT=F,CarteiraEquity,CarteiraMoeda,CarteiraRenda_Fixa
5528,5528,5528,2018-01-26,-0.0002335530819423,-0.0017761283258418,0.0083515432229166,-0.0149833477890555,0.0011102560216868,9.512072856068904e-05,-0.0045058418585103,-0.0066643849788388,-0.0027179454535494,0.0041362397195733,0.0002956758816107,0.000244352264415,0.0,-0.0079542670288989,-0.0037691972219361,0.0005805937928157,0.0040282222003307,0.0006106976684255,0.0019984191666779,0.0029346232516551,0.0002631125887707,0.0006450673596391,-0.0014737786849454,0.0023060943018586
5529,5529,5529,2018-01-29,-0.000649505183447,0.0047862432800319,-0.007645037191292,-0.0225966195799383,-0.0007409222415552,0.0027544687658944,-6.405448789927333e-05,-0.0101608468836546,0.0083704604061927,-0.0048391731127835,-0.0005287979520024,-0.0001045621616154,-0.0,-0.0201386191602781,-0.0080318804003861,-0.0004687023470808,0.003861227547676,0.0017009308610094,0.0007760715775147,0.0019614602792197,-0.0,-0.0004380622500838,0.0024448024714617,0.0016496898511026
5530,5530,5530,2018-01-30,-0.0004621503244666,-0.0016240295129424,-0.0142045306117965,-0.0140491305392077,-0.0011472411904722,-0.0036316100751867,-0.0047131899590295,0.0,-0.0023865812809526,-0.005017982028193,-0.0007301900995911,-0.0001620896375268,-0.0,-0.0031327666725499,0.0,-0.0011610343735224,0.0046763543033923,0.0029124520837901,0.0003236997243074,0.0013515980676661,-0.0,-0.0008234550671738,-0.0022579585420281,0.00158791302384145
5531,5531,5531,2018-01-31,-0.0046984388990042,-0.0001453566561535,0.0031667691197258,0.0026021970388468,5.535401616748892e-05,0.0021949125359983,0.0050939909825482,0.0023038058363577,0.0016563997372432,0.0032059523512169,0.001100366535143,7.830900141155563e-05,-0.0,0.0308868443093668,0.0044713582529244,0.0002826635812496,-0.0027434423766908,0.0,0.0010361046815655,0.0004922557054669,0.0002041576039964,0.0001387755329428,0.0008669790392958,-0.00025273109641550006
5532,5532,5532,2018-02-01,-0.00094214768024,0.0026097154940243,0.0148525434723157,0.0109083145366697,-0.0001597386836586,0.0007012710815535,0.0028493408191497,0.0033785057267285,-0.0040627429515253,-0.0057826739167628,0.0025988816442897,-0.0002881313592194,0.0,-0.0091549673850572,-0.0020442532883364,0.0001374584664008,0.0078668818390794,0.000363043424411,0.0013596515403298,0.0028353898528977,0.0001362852893195,-0.0001034705254924,0.0006257197345419,0.0030495521304066
5533,5533,5533,2018-02-02,0.0039726955863938,0.0031809832234733,-0.0048319841132877,-0.0102879105941653,-0.004038075974879,0.0069793908656527,0.0042112367361132,-0.0067952128416038,-0.0017773575768663,-0.0120571345652213,-0.0027717257942744,-0.0008733747112376,-0.0,-0.0166116922945696,-0.0081015087054762,-0.0035934311563822,0.0114179877289327,-0.0003937932487945,0.0011004871306516,0.0038387300016476,-3.418580191175762e-05,-0.0028349606141662,0.002299203840082,0.004080754764830035
5534,5534,5534,2018-02-05,-0.0090698982458171,-0.0130827174181754,-0.0182705969150573,-0.0069809293243073,-0.0173281509208433,-0.0048388915299841,-0.0100614800424509,-0.000457298069469,-0.0054290071315769,-0.0203636354802693,-0.0023279549538149,-0.0042206544824084,-0.0,-0.0164614630127933,-0.0004828819388213,-0.013952591149504,-0.005900148181893,-0.0044070769262462,-0.0031143005949037,-0.004226545980011,-0.0006335067771613,-0.0118337988509185,-0.0074683248869698,-0.00346862538349225
5535,5535,5535,2018-02-06,-0.0061900181631914,-0.0076370191784248,-0.0110432135662624,-0.0035209360198449,0.0133912571434411,-0.0061169028928374,-0.0111194733603676,-0.0045908690250448,0.0081297425999536,0.0187414519010612,0.0019802708214868,0.0039583203027442,0.0,0.0035055457759397,-0.0005781837605578,0.010953981177695,-0.0022246911725899,0.0083053647881895,-0.0003235975980611,-0.0017313201300341,0.0001065947050909,0.0094345195412934,-0.0034922333622301,-0.00104325354889855
5536,5536,5536,2018-02-07,0.0031713520081068,0.0022504361452515,-0.023871926245258,-0.0020406183987503,-0.0049487984061467,0.0010419832369215,0.0010022634048289,-0.0099645440863807,-0.0046403512353746,-0.0233478827124242,-0.0014477216576591,-0.0023483110146782,-0.0,-0.0090768747836443,0.0017228650531032,-0.0009859791375983,0.0090959923010754,0.0032407460483078,0.0021359646488842,0.0038242510840918,0.0003215048885817,-0.0027610295194744,0.0002296603170124,0.003844428230658275
5537,5537,5537,2018-02-08,-0.0028143056612495,-0.004174795526594,-0.009904141332868,0.005708756595905,-0.0199161146075189,-0.008862349511939,-0.0053954052022716,0.0037420847993596,0.0037555607598771,-0.030963611295767,-0.0006696099740561,-0.0105968245690835,-0.0,0.0236280809570677,-0.0014680516501237,-0.0164648068236979,0.0034750798501415,0.0009719239517365,0.0001298742649766,0.0008663385598472,-0.0,-0.0156592486667667,-0.0030268175193721,0.001117823168741325
5538,5538,5538,2018-02-09,-0.000482827313306,-0.0016723890744636,-0.0307190391490181,0.000504288134021,0.0082612784837424,-0.000578742485425,0.00378594360531,-0.0027134192969995,0.0058664667465262,0.0151228742866023,0.0013466319525027,0.0064346572897694,0.0,-0.0051961558436582,0.004645327011182,0.0054122924345196,-0.000410539344284,-0.0073864851489052,-0.0022129682947377,-0.0022262168049772,-0.0006011104240615,0.0067027427360104,0.0013775139051907,-0.0013627087170151
5539,5539,5539,2018-02-12,5.8056172684555865e-05,0.0002235441820153,0.0014636656608409,-0.0018885741378192,0.0124354903327144,-0.0006262871486296,-0.0074224379435736,0.0079789846709519,-0.0024025479207315,0.0144955791899443,0.0008879056448353,0.0082823085566377,0.0,-0.0034102162507367,-0.0112989438205508,0.0123754866854216,-0.001641745643208,0.0104344848665864,0.0016880078517561,0.0022208343859366,0.0003791810601661,0.0110310951915912,-0.0015469611688999,0.0006615694136627001
5540,5540,5540,2018-02-13,0.0001525323985246,0.0005934759497713,-0.0016161913150909,-0.0005638089905322,0.0022904764435797,0.0039906014690392,0.0017240461066206,0.0027829402790545,0.0009736798940112,0.0081254845724487,-0.0004292589419984,0.0022902220758119,0.0,0.0143476427893722,0.001153184750446,0.0013469264471291,-0.0010231193942477,-0.000533383088833,-0.0001952176531387,-0.000864751787196,0.0001151160625095,0.0019758749888402,0.0011675128126614,-0.000491993193018225
5541,5541,5541,2018-02-14,1.599691604500097e-05,-0.0006773071258786,0.0227487904649145,-0.0059843252356222,0.0125016410442322,0.0038999300563005,0.0023964100898931,0.0192360486516319,0.0082107786728854,0.0243411001649792,0.0008258011047079,0.0099588637712147,0.0,0.0047690278018266,-0.0091044732429061,0.0075615087354028,0.0077772722146293,0.0010892806974004,0.0036365005046238,0.005312097499422,0.0006451499752253,0.0100073378502832,0.0024452682856588,0.0043427550484751
5542,5542,5542,2018-02-15,-0.004858163231479,0.0059613507308313,0.0116631801940848,-0.0013756263747337,0.0128445624620914,0.008774937199036,0.0088275277780958,-0.0023077809145063,0.0105035597700948,0.0188815691830381,0.0006241745146298,0.0090793585550328,0.0,-0.0131300523663789,0.0019617286269668,0.0114030457399928,-0.0041227494191025,0.0011041430013787,-0.0001302995985736,-0.0009935006873405,3.790983166505471e-05,0.011108988919039,0.0049722311268681,-0.0013021599683378864
5543,5543,5543,2018-02-16,0.0005518302129424,6.82272009145256e-05,0.0052982385140177,0.0021458802275444,0.0003399171275772,0.0027982841812573,0.0060010192859589,0.0007393576228758,0.0042741935226874,-0.0029128474034808,-3.125095134903615e-05,-0.0019249522689818,0.0,0.0142515102810361,0.00200882514703,5.915216112156247e-05,-0.0014347371872374,-0.0005563520738996,-0.0007168158957504,-0.0009916140975596,-7.641305475854282e-05,-0.0005086276600943,0.0022770505754019,-0.0008048950588264857
5544,5544,5544,2018-02-19,8.376765201751925e-05,-0.0041079228486751,0.0034109248566507,0.0128919219184311,-0.0071620131793441,-0.0071167385710239,-0.0049534890674938,-0.0165723779384039,-0.0013472461873441,-0.0132743513602572,-0.0001711581167934,0.0002383131198879,-0.0,0.0012287945024242,0.0077321575553132,-0.0086133837338692,0.0022512067819886,-0.0044366648227026,0.0007798288899849,0.0007432573997173,0.0002251794224044,-0.0051790279311084,-0.0029354645232187,0.0009998681235238
5545,5545,5545,2018-02-20,0.0002111514212153,-0.0005333292250087,0.0,0.0,0.0,-0.0010282146380151,-0.002660925666407,0.0,-0.0040135622410806,0.0,-0.0024331863578037,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0017430111178499,-0.0
5546,5546,5546,2018-02-21,0.001124213412928,-0.0038137935075258,-0.0033993109722857,0.0110181497978682,-0.005311946459298,-0.0049468950127899,0.0005763353805771,0.0008424052668685,-0.006009203665662,-0.0016829529297253,-0.0014628818096725,-0.001864845316957,-0.0,-0.0012720107764026,-0.0059263858478635,-0.0051953683253766,0.0078113078248458,0.0005560829415599,0.0010357765556295,0.0022337226045795,7.33343981463347e-05,-0.0041240533672105,-0.0024220375336908,0.0027885353458002838
5547,5547,5547,2018-02-22,0.0009190406947675,-0.0020964868583107,0.0169674558523854,0.0141940840228417,0.0044760499715606,-0.0041939971668852,-0.0062779442239238,0.0004230546627144,-0.0015504976039711,0.0020868986085715,0.0026119933216426,0.0017406209309212,0.0,-0.0208208554310953,0.0008402288442799,0.0071943038769633,-0.0029047356768296,0.002240696384149,-0.0010976533208658,-0.0017425204215477,-0.0001806925216692,0.0044703249264817,-0.0017646486394467,-0.001481400485228075
5548,5548,5548,2018-02-23,-0.0013550116721659,-0.0005023305903494,0.0119670926930502,0.008538803588444,0.0128617688650605,0.0034977023849462,0.002953022789868,-0.0017015615836929,0.0065938464914559,0.0162603652116852,0.0010384263438999,0.0068073734265341,0.0,0.0018297194346253,0.0036695558640781,0.0088682171334036,-0.0061969851331088,-0.0011268383236077,-0.0013512753047855,-0.0024832879301261,-0.0001073141223074,0.009512453141666,0.0020376092912757,-0.0025347156225819503
5549,5549,5549,2018-02-26,-0.0007797003684695,0.0020351687252424,0.0054593132427443,0.002474055092492,0.0117669681804311,-0.0030890250780398,0.0010322023192412,0.0017796165524554,-0.0023325822848014,0.0082407834925445,-0.0017274522254084,0.0042466930966157,0.0,0.001215222762128,-0.002421425673844,0.011572551064741,-0.0010234662165754,0.0051468990934376,-0.0004490468079873,-0.0007420982310539,-7.096829244990875e-05,0.0091954041139292,-0.0008102314853725,-0.0005713948870166273
5550,5550,5550,2018-02-27,-0.0008038510157168,-0.0010016648363963,-0.013565258440171,0.0006204730113957,-0.0119310543407321,0.0022148750204185,-0.0001074392938706,-0.0108941662292782,4.477249272886034e-05,-0.0274494148139332,-0.0016371406608496,-0.003641381585141,-0.0,0.0410059905189252,0.0077622667827577,-0.0081364521601976,0.0042902127361015,0.0046161870865536,0.0023651692689828,0.0034594824807758,0.0002796254580679,-0.0079029626953569,-0.0002150747156143,0.002598622485982
5551,5551,5551,2018-02-28,0.0015461198433776,-0.001824383353948,-0.0209545653976988,-0.0011722669237661,-0.0109705093445363,-0.0066427485654198,-0.0041803912428117,0.0,-0.0032035690254782,-0.0125431347969555,3.1568814625062346e-05,-0.0021408481953887,-0.0,-0.0311896415617211,0.0009437587214867,-0.0101948681114573,-0.0057372888506998,0.0093778263940949,-0.0006387063858705,-0.0021072207172458,-0.0,-0.0077687418837941,-0.0023789005882758,-0.002120803988454025
5552,5552,5552,2018-03-01,-0.0002237550114591,-0.00069677260789,-0.0101592288763798,0.0101258977502392,-0.0126069257292927,-0.0030230886899598,-0.0106398678183721,-0.0092305700476102,0.0070249755207552,-0.001786628719865,-0.0001140349913617,-0.0044800773165025,-0.0,-0.0145752603960977,0.0057572468137305,-0.0124257018115496,-0.0058782187143059,0.0101483258610059,-0.0030070816712464,-0.0043147169642102,-0.0005225338674029,-0.0098375682857816,-0.0012787572663812,-0.00343063780429135
5553,5553,5553,2018-03-02,0.000337696459708,2.6543146713523264e-06,0.0041028531692384,0.0016691391797723,0.0042853283772668,0.0060971147915165,0.0014811031563616,0.0134613387799167,0.0042885683189601,0.0028331337376671,0.0001797279803792,0.0018448808868081,0.0,0.0182052016236765,-0.009248979908766,-0.002826722556926,0.0058468023383998,-0.0036003278219194,0.0016561730828126,0.0031900493311361,0.0002444641863066,0.0011011622357163,0.0020644775035994,0.002734372234663775
5554,5554,5554,2018-03-05,-2.734000884762813e-05,0.000350824858145,0.0207684563732428,0.030608051643596,0.0100513169783382,0.0034083084836884,0.0013602092099666,-0.00218846813424,0.0054670328021393,0.0010452438811474,0.0001035984049602,0.0027358877732635,0.0,-0.0089034796128433,0.0026694521951731,0.0112754169813146,0.0020353838971094,0.0024429955499589,0.0006349571807156,0.0011098587594622,3.4530784105712674e-05,0.0080208739109721,0.0017771056250086,0.0009536826553482282
5555,5555,5555,2018-03-06,-0.000568110061585,0.0015718855445196,0.0004620170458174,-0.0174934168100071,0.0019360769617201,0.0016183383280097,0.0039663678130078,0.0112937768624408,-0.0062859414611614,0.0086147838158993,-0.000196086977634,0.0010024993840395,0.0,0.0069109149871505,-0.0181578018256374,-0.0004162215943537,-0.0018365859643251,0.0036991697191329,0.0001264381803666,-0.0001235592140544,3.3952065677235226e-05,0.0008407849171352,1.7742197526116764e-05,-0.0004499387330839162
5556,5556,5556,2018-03-07,-0.0014372589982494,-0.0007665341817568,-0.0223234024664364,0.0041181946447766,-0.0002636348430822,0.0061564728212126,0.0032959296041549,-0.0054377201429339,0.0063954658470102,0.0014389167086789,0.0005032775062514,0.0004888038120098,0.0,0.0431799685904107,0.0139402111327537,-0.0020356070695823,0.0018366602989777,-0.0012369425242531,0.0001256220426655,0.0002473933197618,-0.0,-0.0006034793668849,0.0023578920997704,0.0005524189153512499
5557,5557,5557,2018-03-08,0.0016156715214941,-0.0012700633684641,-0.0161918089408487,0.0105272080915959,0.0056075581648254,-0.0001549461874226,0.0004275964620675,-0.0043563899539992,-0.0058530820874974,-0.0007989938358854,0.0003193682753047,0.0012776905154732,0.0,-0.0070028650248114,-0.0004073361073327,0.0035251087192003,-0.0030697141275284,0.0162975068179419,-0.000562221235785,-0.0012381725143505,-0.0,0.0034701191331663,-0.0008192425640862,-0.001217526969415975
5558,5558,5558,2018-03-09,0.00145453262217,-0.0003391252162931,0.0307411744856226,-0.0067896644223093,0.0152678037917648,-0.0084298631571328,-0.00699719501553,0.0017595815816648,-0.0019713548627991,0.0211729179425176,0.0001316451616306,0.0025740231634039,0.0,0.0035229495617749,-0.0056954139735648,0.0156447347520229,0.0028621230945816,-0.0068218020282626,0.0006197563746732,0.0011143427280497,-0.0,0.0111621872357305,-0.0026918934113257,0.0011490555493261251
5559,5559,5559,2018-03-12,-0.0007079630755915,-0.0028783934077069,-0.010556256204233,-0.0141181797603137,0.0,0.0001656509699625,0.0034516587881237,-0.0020622451021285,-0.0043438546595079,0.0023549048635775,0.0001673671699273,0.0006913969609586,0.0,-0.0064076819641966,0.0039415075611797,-0.0043689878695781,-0.003905728927273,0.0031356481033436,-0.000550294845532,-0.0014908104305414,-2.934948589719916e-05,-0.0012258636362065,-0.0006909223691321,-0.0014940459223108998
5560,5560,5560,2018-03-13,0.0003421551768409,0.0010708314021844,-0.0101947251949081,-0.0034662237977245,-0.0049645645009563,0.0024056723854929,0.0036165540015155,0.0043157667330534,0.0056264672947067,-0.0087851599028262,-0.0001763593845243,-0.0011794742630464,-0.0,0.0221965065990489,-0.0046724351440905,-0.0063226993727713,-0.002668661958486,0.0031331453140366,-0.000301299648288,-0.0006214547816445,-0.0,-0.0041555793789246,0.0021475534793693,-0.0008978540971046249
5561,5561,5561,2018-03-14,-0.0001461903798244,0.0045671845234368,0.0039619249636635,0.0053331163383891,-0.0060250553442191,0.0041027652997808,0.0044625246695165,-0.00094218988694,-0.0022283290903975,0.0019361041030296,0.000225999049941,-0.0003466116322948,-0.0,-0.0103232492208544,0.004935633974946,-0.0093660724456548,-0.0047156606078481,-0.0049956498631943,-0.0006551214583416,-0.0017408488565305,-5.2827375339031e-05,-0.0052459131407229,0.0018306590120755,-0.0017911145745148078
5562,5562,5562,2018-03-15,-1.964438547554966e-05,-0.0002131801053181,0.0036327498263984,0.0010367873559638,0.0005668722336319,-0.0012985285752202,-5.369922083123003e-05,-0.0046370488836389,0.0031639397189671,-0.0023732857703071,-0.0009178879739505,0.0001801837813969,-0.0,0.0014636269037189,0.006293330867986,0.0051298533605842,0.0004084131156211,0.0081619218790566,0.0003512563039999,0.0003727185888831,0.0001204622870316,0.001958969791871,0.0001101665763619,0.00031321257388392497
5563,5563,5563,2018-03-16,0.0028099297583594,0.0047052825776554,0.018110197146854,-0.0078232048794257,0.0004045118066572,-0.0051758410672758,-0.0022525208950733,-0.0032835101631198,-0.0013858468782262,-0.0010311050965892,9.874388111155122e-05,-3.385168788820104e-05,-0.0,0.0066313635280932,0.0086556304949616,-0.0010512531995815,0.0024520580870279,-0.0099549739387707,0.0008067751874564,0.0009946968323154,6.500382280114063e-05,-0.0002268643602708,-0.0002000421039081,0.00107963348240021
5564,5564,5564,2018-03-19,-0.0002687013375469,0.0020491861489521,-0.0043217817126547,-0.0188296076313439,-0.0099347912984953,-0.0022192564635435,0.0003294486016776,0.0031237788695947,0.0030514214534928,-0.0109887972612526,-0.0001679570026056,-0.0019336819570882,0.0,-0.0178074371887028,-0.0031084861780425,-0.0072389185063741,-0.0006133926418395,-0.0194096847956691,-5.6756757836594826e-05,-0.0002489579796494,-1.9311634693036e-05,-0.0063691305873192,0.000462356900071,-0.0002346047535046327
5565,5565,5565,2018-03-20,0.0006029973244011,-0.0006065078984444,0.0205942332429263,0.0219404058891172,0.000255714407835,0.0043422131207454,0.0053841266190575,-0.003091153321285,-0.0002426742156558,0.0099653281992078,-0.000310563522942,5.340200089034501e-05,-0.0,0.0242052999398016,0.0076879362093625,0.0028857845708259,0.0047081035595895,-0.0012692165670502,0.0011088541646516,0.0022399608194437,0.0001341491702527,0.0010649669931837,0.0015282652378603,0.002047766928484375
5566,5566,5566,2018-03-21,0.0043646917020616,-0.0003392800433168,0.0258968602551925,-0.0056841543209706,-0.0018185085800026,-0.0066289542748715,-0.0013096475785109,0.0047817441416802,-0.0042493000797878,0.0050931143005124,0.0027812731897873,-0.0006062035103806,0.0,-0.0083029249819067,-0.0138365782533357,-0.0014779275689376,0.0086833602425261,0.0012603098282855,0.000378365580426,0.0060978652165467,-8.85530509902096e-05,-0.0013008798864402,-0.0008968695141063,0.0037677594971271475
5567,5567,5567,2018-03-22,-0.0066122060597067,-0.0094076165448774,-0.012148161463651,-0.0051337397326592,-0.0265566992543078,0.0073394731259894,0.0083899968954195,0.0026129292287031,0.0048147921683206,-0.0318684697165956,-0.0021800622724045,-0.0048299192461044,-0.0,-0.0074917084228248,0.0017057263847565,-0.0282375531949231,-0.0083585594693053,0.0024965153750007,-0.0019576608725297,-0.0044946988015076,-5.091470005231141e-05,-0.0198747238984451,0.0003907295521234,-0.0037154584608487277
5568,5568,5568,2018-03-23,0.0087829127495148,0.0017902423223617,0.0216339195794272,-0.0037499354681608,-0.0151762190147669,-0.0017203024902515,-0.0017313063001832,0.0075627984697199,0.0085406076746161,-0.0189897123045449,0.0018931956059516,-0.0057500942878419,-0.0,0.0149241046902828,-0.0118441244144554,-0.0110538795252387,0.000207485493434,0.0030913299776009,-0.000671019194975,-0.0007425755399873,-4.286170267252671e-05,-0.0106600642759491,0.0029258915936682,-0.0003122427360502067
5569,5569,5569,2018-03-26,9.10527419363418e-05,-0.0025594098754395,-0.0042626005661652,-0.0005867937765523,0.0193731026845166,0.0021650208419107,0.0016130428198164,0.0012042818359927,0.0009682012857618,0.0304051184283297,0.0028827757056248,0.0101938738750151,0.0,0.0114349865665186,-0.0058274130050735,0.0163329862441297,-0.0,-0.007906005934361,0.0007352857079552,0.0011024315618223,3.130594144345363e-05,0.0152999876012204,0.000860113919935,0.0004672558028052384
5570,5570,5570,2018-03-27,-0.0010094470434986,-0.002155858745988,-0.0037868519273248,0.0028101348064996,-0.0109825700765429,0.0071142727142672,0.003792026882084,-0.0024904303488296,-0.0056635068805767,-0.0169129428111625,-0.0010262492313473,-0.0133318038767463,-0.0,-0.0092873771371119,0.0080688527214349,-0.0070825339971511,-0.0060343665872059,0.0,-0.0017492624110366,-0.0034069827720975,-3.76867526414445e-05,-0.01046563598348,0.00017520628249,-0.002807074630745361
5571,5571,5571,2018-03-28,0.0031950216480525,0.0019901545213705,-0.0109472017142398,-0.0148194381766868,-0.0015681519302734,-0.0032550254933259,-0.0022449942132,-0.0035717873864835,6.11706928464703e-05,-0.0046378107925682,0.0013859292572288,-0.0076025602902017,-0.0,0.0253625339097542,0.0163841406769903,1.5847826503599853e-05,-0.0016545058145354,-0.0011958608282072,0.0002206449714315,-0.0,1.035637491589644e-05,-0.0030516214646571,0.000188709402162,-0.00035587611704700087
5572,5572,5572,2018-03-29,-0.0009392667971638,0.0018629672986486,0.0070338036432986,0.0084265915860057,0.0055657388469689,-0.0063762112981095,-0.0031508994827832,-0.0003403780342785,-0.0115937079339584,0.0192263598667913,0.0045030984752352,0.0125546139919048,0.0,-0.0110240564504916,-0.0010649833030133,0.0037889201980868,-0.0049551603915853,0.0346972110594066,-0.000561694928546,-0.0017742880462241,-0.0,0.0073030910123201,-0.0026156699563551,-0.00182278584158885
5573,5573,5573,2018-03-30,-0.004176532271934,-0.0014257247426844,-0.0245455531951172,-0.0056390275456343,-0.0049499063968109,-0.0004781148478046,-0.0015378917686944,0.0043803448311084,0.0028934190507815,-0.0170408073597017,4.670491381729054e-05,-0.0267852392556373,-0.0,-0.0131455162453525,-0.0236428562014859,-0.0035777357829049,-0.0008216159318618,-0.0011852995701973,0.0008622665458266,-0.000934081649395,4.3309636688575134e-05,-0.011770960478451,-0.0007796899444197,-0.0002125303496854062
5574,5574,5574,2018-04-02,-0.0003981870951819,0.0002583525861587,0.0,0.0,0.0,0.0007228544444123,0.000249919821374,0.0,0.0014570724352533,0.0,-0.0021952235491448,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.5798107145266645e-05,-0.0
5575,5575,5575,2018-04-03,0.001974528958243,0.0012177313980174,0.0068569918420852,0.0120151850446513,-0.0008598758189497,-0.0013352260515275,0.00020560283405,-0.0021216194115642,0.0044529498460984,0.0081123742057945,8.935800421555741e-05,0.0113213022694872,0.0,0.0036738487513469,0.015966988847988,-0.00048147083236,0.0057363062151455,0.0030134405835807,0.0012049977922363,0.0029915796418965,1.8414653717322364e-05,0.0033266518727258,0.0011008241648494,0.0024878245757489056
5576,5576,5576,2018-04-04,0.0081675403399919,-0.0046442866996311,-0.0019325151118468,-0.0262701580078987,-0.0007466131413653,-0.000878028722024,0.0004492831931648,0.0007131724456464,-0.0055377937328453,0.0002446825436636,-0.0,0.0163281765964155,0.0,0.014220698551069,0.0081069697569997,-8.08934541114435e-05,0.0010251896684367,-0.0179644803064569,3.25944468204257e-05,0.0001069480281411,1.708300674366987e-06,0.0051668900003129,-0.0004072142702239,0.00029161011101814816
5577,5577,5577,2018-04-05,-0.0031883178347719,-0.0019259775614353,0.0023789002989978,0.0335543732648305,-0.0001827565185428,0.0004967137670653,0.0003270108354058,-0.0031809151676245,-0.002904804167102,0.0012454137476538,0.0054656131771933,0.0024584379168862,0.0,-0.0056038260110446,-0.0065943003303124,0.0003544164943547,0.0052601668826722,0.0209659133710016,0.0005819104792145,0.0017158957253086,6.960381895165e-06,0.000876699297566,-0.0002882936306074,0.0018912333672726164
5578,5578,5578,2018-04-06,0.0038521753582216,0.0005063926316475,-0.0213987350999645,-0.0003331776300601,0.0021964970562701,-0.001984842093031,-0.0011689113684858,0.0021567093930687,-0.0023666703303141,-0.0114579162770402,-0.0054691060821257,-0.0182984611784681,-0.0,0.0006695164647049,-0.0007086713294366,0.0001054467096311,-0.0073000081158754,-0.0024262825938587,-0.0008783585003606,-0.0028655536898558,-1.683571030117765e-05,-0.0053321724708556,-0.0011051603140145,-0.0027651890040982442
5579,5579,5579,2018-04-09,0.007268602083783,0.0003027247410477,0.0202979318150611,0.0041329030936724,-0.0007155488929559,0.0009217295857229,0.0008745265169767,0.0012440741046788,0.0007072868235983,0.0008102088487927,-0.0039892463870485,0.0049522486258213,0.0,-0.0012822061179217,-0.0098472615537722,-0.0001068148591543,-0.0002005408884239,0.0055059682211716,0.0002519553705986,0.0006664432023167,6.565093001807353e-06,0.001376628291237,0.00101427056068,0.00018110569437330184
5580,5580,5580,2018-04-10,0.0151660219842128,-0.0021020430305804,0.0301818621915288,0.0069552835319636,-0.0015809935433813,0.0015743180551448,0.0002919091227799,0.00156182088566,0.0018448174717384,0.0100122276217899,-0.0013204631778203,0.0146957619422731,0.0,0.0144265051235856,-0.0038972318233557,2.549965279223065e-05,0.0007951544383666,-0.0036628342546375,0.0002839668041129,0.0008058630086773,8.181510365082356e-06,0.0043800893505613,0.0025757600709125,0.0004732914403804706
5581,5581,5581,2018-04-11,-0.0038485769376185,-0.0022171070193991,0.0179981954233901,0.0033642245110356,0.0006030462694025,0.0007618903655123,0.0001452059163164,0.0036880865710036,-0.0030876018215107,0.0005409288641393,0.0044634388027991,-0.0034556445402465,0.0,0.0043720879410422,-0.0098118906903019,-6.51111078456523e-06,-0.0011818509072201,-0.0055309170234975,-7.845338906863999e-05,-0.0004236781156199,-1.8123040653754243e-06,-0.0009530364605428,-0.0006304584489834,-0.00042144867899350383
5582,5582,5582,2018-04-12,-0.0096606457569794,-0.0003509071904926,0.0033259184765452,-0.0015707428565686,-0.0006808681713356,0.000131422793498,1.886283717977992e-05,-0.0047912103132998,0.0023989846988025,0.0,0.002192469518014,0.0087858075545894,0.0,0.0006361975134154,0.0167644946777376,0.0005438718306524,0.0045733798183765,0.004338315595359,0.0005597215376782,0.0018251016117669,2.1795032617737264e-05,0.002882937071302,-0.0008783021833296,0.0017449995001098343
5583,5583,5583,2018-04-13,0.010828885493777,0.0001616230947244,0.0042045153312676,-0.0031512362551686,0.0001447282859326,-0.000662873237715,0.0001268472504936,0.001725941830411,-0.0033601769479623,-0.0050362839409658,0.0010955696978253,-0.0033271162938487,-0.0,-0.0019363243750455,-0.0106195194905019,-0.0003253622324101,-0.0001827072095734,-0.0061775862196324,4.269321417129599e-05,-6.609526525753546e-05,1.3156563563375942e-05,-0.0011692500801087,0.0013649792251904,-4.8238174274065876e-05
5584,5584,5584,2018-04-16,0.0037552105756585,3.2503420973572886e-05,-0.0153248226725879,-0.0018073950776374,-1.6864234544967984e-05,4.683572738536546e-05,2.163548868042609e-05,0.0007206661967521,-0.0023818429174237,0.0003229383849475,0.0058248640863229,0.0082369050307853,0.0,0.0065380295235295,-0.0019060190759925,0.0010921210150384,-0.0003462084374392,-0.0093110120207664,2.6009710008751284e-05,5.865529407550628e-05,-0.0,0.0031040539370929,0.0012165343969328,-6.538585833873562e-05
5585,5585,5585,2018-04-17,-0.0023034442280746,0.0001080470924932,0.0040064681387511,-0.0013576810386239,0.0007730636267612,0.0006592536072818,0.0002411611892412,-8.059122875136568e-05,0.0038580319589707,0.0009349569869898,0.003046430994977,0.0144534588097482,0.0,0.0220554984163235,-0.0059159979693137,0.0010809572530842,-0.0030395544040005,-0.0056283683911755,-3.597345391170045e-05,-0.000320096750028,4.111573474193252e-06,0.0054358265631978,0.0009349134358148,-0.0008478782586165018
